player_mid,player_name,position_id,team_name,fixture_year,total_carry_metres_post_contact,total_ballinplay_minutes,total_att_minutes,total_def_minutes,total_kick_errors,total_ruck_arrivals_attack_first2,total_ruck_arrivals_defence_first2,total_minutes_played,total_tries,total_linebreaks,total_supported_breaks,total_defenders_beaten,total_jackals_success,total_intercepts,total_tackles_made,total_tackles_missed,total_offloads,total_carries,total_carry_metres,total_carries_dominant,total_turnovers_conceded,total_penalties_conceded,total_rucks_won,total_rucks_lost
4d4d2e2b-7c3f-4bd5-bbfd-4f7f5911c4f5,Sione Havili Talitui,8,Moana Pasifika,2024,51,68,32,36,0,0,0,159,1,1,1,7,0,0,31,5,1,20,71,4,3,1,13,3
3ad566ad-eeef-4ba1-a7d5-572184082c6f,Sione Mafileo,3,Moana Pasifika,2024,40,286,142,145,0,0,0,662,2,0,0,1,0,0,80,16,1,29,34,11,3,7,23,2
0d24e1c7-854d-47be-a1f7-fce7efdcdb9d,Sione Misiloi,8,NSW Waratahs,2024,0,5,4,3,0,0,0,17,0,1,0,0,0,0,0,0,0,1,6,0,0,1,0,0
68f4741d-b1b6-4588-bc06-2d8666936fb6,Soane Vikena,2,Blues,2024,29,94,41,55,0,0,0,207,0,0,0,0,0,0,47,1,2,20,29,10,1,3,15,2
9d74b52b-263a-4464-85f4-7a095eadefec,Solomone Funaki,8,Moana Pasifika,2024,2,9,3,7,0,0,0,28,0,0,0,0,0,0,7,1,0,3,3,0,0,2,3,0
1bf95dd5-f4d3-4965-8681-7b7992f0ab84,Solomone Tukuafu,3,Highlanders,2024,3,3,1,2,0,0,0,7,0,0,0,0,0,0,2,0,0,1,6,1,0,0,1,0
abcd2f17-548a-4a6a-ac8d-78ecef80990e,Stephen Perofeta,15,Blues,2024,16,33,16,17,0,0,0,68,0,0,0,4,0,0,4,1,0,6,54,0,0,1,4,0
abcd2f17-548a-4a6a-ac8d-78ecef80990e,Stephen Perofeta,10,Blues,2024,255,245,132,113,4,3,0,541,1,7,0,17,0,0,28,5,12,69,394,21,12,0,35,1
2144a769-8e34-4b22-931b-be52b5317249,Suetena Asomua,3,Moana Pasifika,2024,44,37,20,17,0,11,2,82,0,0,0,3,0,0,8,1,1,19,40,6,2,4,15,1
77c6d02e-20fb-460b-b7fe-160c0fbddbcb,Suliasi Vunivalu,14,Reds,2024,186,279,139,138,1,0,0,628,2,7,1,18,0,0,42,13,3,54,384,16,6,3,42,1
77c6d02e-20fb-460b-b7fe-160c0fbddbcb,Suliasi Vunivalu,11,Reds,2024,0,3,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d95c8a9-644e-4173-9628-db6576dfa8a5,TJ Perenara,9,Hurricanes,2024,59,226,105,121,2,3,2,507,7,5,4,7,1,0,69,12,10,43,132,10,7,5,16,1
fd465dc6-684e-4d5b-b0b8-c97420c2eb72,TK Howden,6,Hurricanes,2024,32,65,32,33,0,0,0,141,0,0,0,2,0,0,43,2,0,12,31,5,2,3,11,0
dee87a8a-74ee-49f0-b19b-0697582e019c,Taha Kemara,12,Crusaders,2024,0,6,4,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dee87a8a-74ee-49f0-b19b-0697582e019c,Taha Kemara,10,Crusaders,2024,22,58,27,31,2,0,0,146,0,0,0,2,0,0,13,5,2,12,50,2,4,0,5,0
149165a9-e490-432a-84ac-adc2ffa621b5,Tahlor Cahill,8,Crusaders,2024,0,14,5,9,0,0,0,27,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
149165a9-e490-432a-84ac-adc2ffa621b5,Tahlor Cahill,4,Crusaders,2024,5,24,10,14,0,0,0,52,0,0,0,0,0,0,12,8,0,2,7,1,0,2,2,0
149165a9-e490-432a-84ac-adc2ffa621b5,Tahlor Cahill,6,Crusaders,2024,0,6,1,4,0,0,0,17,0,0,0,0,0,0,6,2,1,1,0,1,0,0,0,0
0b30ae62-b790-4819-b2fb-b856c26e3049,Taine Robinson,13,Crusaders,2024,2,7,4,2,0,0,0,14,0,0,0,0,0,0,0,0,0,2,20,1,1,0,2,0
0b30ae62-b790-4819-b2fb-b856c26e3049,Taine Robinson,12,Crusaders,2024,9,13,5,8,0,3,3,27,0,0,0,1,0,0,4,1,0,2,9,1,0,0,2,0
0a6eb3e8-5348-44bb-a123-f69770c4cf1b,Taj Annan,15,Reds,2024,0,5,3,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a6eb3e8-5348-44bb-a123-f69770c4cf1b,Taj Annan,13,Reds,2024,41,56,27,28,0,0,1,124,0,1,0,5,0,0,20,2,2,15,65,4,2,0,10,0
e6389483-a5b8-4b62-9cdd-1539f46ea905,Tamaiti Williams,3,Crusaders,2024,51,41,23,19,0,16,2,89,0,1,1,2,0,0,14,2,0,10,57,4,0,0,10,0
e6389483-a5b8-4b62-9cdd-1539f46ea905,Tamaiti Williams,1,Crusaders,2024,0,16,7,9,0,0,0,39,0,0,0,0,1,0,7,1,0,0,0,0,0,1,1,0
2896ddb2-bf37-47a3-afa4-a9d152606d0d,Tamati Tua,13,ACT Brumbies,2024,10,7,5,2,0,0,0,16,0,0,0,2,0,0,0,0,0,3,20,1,0,0,2,1
2896ddb2-bf37-47a3-afa4-a9d152606d0d,Tamati Tua,12,ACT Brumbies,2024,324,374,191,183,0,9,6,875,2,4,1,24,1,0,117,33,9,102,437,53,13,11,79,4
ae6946a9-9513-47e6-8cc0-f9b10f7ed108,Tane Edmed,10,NSW Waratahs,2024,118,311,151,160,2,0,0,742,1,3,1,13,0,0,46,14,7,68,223,15,17,1,37,1
ae6946a9-9513-47e6-8cc0-f9b10f7ed108,Tane Edmed,16,NSW Waratahs,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
26968e39-3693-4747-8ec9-5c1a1be803dc,Taniela Rakuro,16,Fijian Drua,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
26968e39-3693-4747-8ec9-5c1a1be803dc,Taniela Rakuro,11,Fijian Drua,2024,114,159,85,74,0,0,0,375,2,5,1,11,0,0,25,6,2,31,253,15,8,0,21,1
c01dc157-8465-4e06-a4ec-5e48076e87b1,Taniela Tupou,3,Melbourne Rebels,2024,131,210,98,110,0,8,3,497,1,2,1,10,3,0,45,9,5,49,126,22,2,4,38,1
508c4538-4c8e-4e02-b255-ef3238f03698,Tanielu Tele'a,13,Highlanders,2024,190,271,133,136,0,0,0,639,2,4,0,12,0,0,75,7,13,67,263,33,10,5,40,2
edaac33b-19b9-41f1-81a7-5a4cb47f16fb,Tate McDermott,9,Reds,2024,202,328,173,154,2,2,1,750,5,7,1,26,0,0,61,18,6,61,332,18,11,1,31,3
43402449-d52b-46b1-b086-399a2ff06df4,Taufa Funaki,9,Blues,2024,71,207,113,92,0,0,0,462,5,1,4,14,0,1,38,6,9,37,120,10,2,4,17,0
43402449-d52b-46b1-b086-399a2ff06df4,Taufa Funaki,11,Blues,2024,9,30,18,12,0,0,0,65,0,0,1,3,0,0,6,0,1,5,36,4,0,0,4,0
a672598a-78de-440f-8eee-de7cfda2ee9b,Te Ahiwaru Cirikidaveta,6,Fijian Drua,2024,28,34,15,18,0,0,0,80,1,0,0,4,0,0,21,3,0,8,33,4,0,3,7,0
a672598a-78de-440f-8eee-de7cfda2ee9b,Te Ahiwaru Cirikidaveta,4,Fijian Drua,2024,0,3,1,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a672598a-78de-440f-8eee-de7cfda2ee9b,Te Ahiwaru Cirikidaveta,5,Fijian Drua,2024,20,37,21,16,0,0,0,98,0,1,0,2,0,0,6,3,1,12,24,3,1,0,9,0
b66af745-4192-4caa-9110-05695c6fc46c,Te Toiroa Tahuriorangi,9,Chiefs,2024,17,55,30,26,0,0,0,124,1,1,1,4,0,0,13,4,0,5,19,2,1,0,3,0
b9bbc610-f61e-4be1-8404-52301168cd1f,Teddy Wilson,16,NSW Waratahs,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
b9bbc610-f61e-4be1-8404-52301168cd1f,Teddy Wilson,9,NSW Waratahs,2024,19,29,20,9,0,0,0,66,0,0,0,3,0,0,4,1,1,8,35,1,0,1,6,1
b0b7cce1-7aeb-4b07-ab72-7b3160f0aa15,Tevita Ikanivere,2,Fijian Drua,2024,361,316,170,145,0,12,0,779,3,5,0,33,0,0,84,20,3,119,401,58,10,9,98,4
1f719ae1-9c7c-493a-b504-e1079e359bb8,Tevita Langi,1,Moana Pasifika,2024,0,11,5,6,0,0,0,22,0,0,0,0,0,0,4,1,0,2,5,2,0,0,2,0
5c3ae81c-7fe7-4f67-9e48-bf36abcf4f6a,Tevita Mafileo,3,Hurricanes,2024,5,20,11,9,0,5,0,45,0,0,0,0,0,0,6,0,0,3,7,0,0,0,3,0
5c3ae81c-7fe7-4f67-9e48-bf36abcf4f6a,Tevita Mafileo,1,Hurricanes,2024,40,66,29,37,0,0,0,148,0,1,0,4,0,0,28,9,0,13,30,4,1,1,12,0
563d9203-ac0e-4686-918d-45d4753a121f,Theo Fourie,16,NSW Waratahs,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
563d9203-ac0e-4686-918d-45d4753a121f,Theo Fourie,2,NSW Waratahs,2024,2,10,5,6,0,0,0,24,0,0,0,0,0,0,4,1,0,1,11,0,1,0,1,0
46abc86a-bf30-4260-bc66-1dd76a745cd9,Thomas Maka,2,Moana Pasifika,2024,10,45,22,24,0,8,0,101,0,0,0,0,0,0,14,1,0,8,8,0,0,0,7,0
692e6a9a-ff28-410b-97ac-ff0d88894ade,Tiaan Tauakipulu,3,Western Force,2024,26,143,66,75,0,10,1,322,0,0,0,0,0,0,57,5,1,24,29,6,1,5,24,0
5e2915a0-2567-44e9-a057-ea980f9f2ca8,Tim Anstee,4,Western Force,2024,0,9,4,6,0,0,0,25,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0
5e2915a0-2567-44e9-a057-ea980f9f2ca8,Tim Anstee,6,Western Force,2024,38,136,61,74,0,0,0,339,0,0,0,2,1,0,56,5,0,18,51,7,4,3,17,1
7fdd87e6-dc42-4d5e-b2cf-73ae8e032e17,Tim Ryan,11,Reds,2024,78,44,23,20,0,0,0,102,3,4,1,10,0,0,14,2,1,15,182,2,0,0,8,0
7fdd87e6-dc42-4d5e-b2cf-73ae8e032e17,Tim Ryan,14,Reds,2024,79,152,72,81,0,6,0,336,6,4,3,10,0,0,55,8,4,23,209,7,1,5,8,2
7fdd87e6-dc42-4d5e-b2cf-73ae8e032e17,Tim Ryan,13,Reds,2024,1,8,2,5,0,0,0,17,0,0,0,0,0,0,7,0,0,1,1,0,1,0,1,0
11f7c58d-f7a1-48ef-bed7-e97e7b325a82,Timoci Tavatavanawai,14,Highlanders,2024,425,471,229,244,1,0,5,1060,5,6,5,53,11,0,99,22,7,113,707,49,13,6,76,2
27e812fd-9b17-4ccc-be59-69ddad9b0c0b,Titi Nofoagatotoa,8,Western Force,2024,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f351c186-25e9-4c31-afdf-a3ab6142a00a,Tom Christie,7,Crusaders,2024,84,355,176,182,0,3,0,792,0,2,3,8,4,1,187,9,2,44,123,10,7,3,36,1
f351c186-25e9-4c31-afdf-a3ab6142a00a,Tom Christie,6,Crusaders,2024,1,8,4,4,0,0,0,17,0,0,0,2,0,0,6,0,0,4,8,0,0,1,4,0
729fcedf-73d4-4c3d-954b-48e5ac4933d8,Tom Florence,7,Chiefs,2024,0,4,1,3,0,0,0,7,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
c0b7704c-c111-4d35-921f-88934f58baed,Tom Franklin,5,Western Force,2024,32,142,66,77,0,0,0,336,0,0,0,0,0,0,59,9,1,21,41,8,3,3,21,0
c0b7704c-c111-4d35-921f-88934f58baed,Tom Franklin,4,Western Force,2024,17,116,53,64,0,0,0,281,1,0,0,0,1,0,42,1,1,18,14,5,1,4,14,0
1c904a8e-1791-44a0-9cce-346c038974e9,Tom Hooper,6,ACT Brumbies,2024,21,104,53,51,0,14,7,236,0,0,1,0,2,0,30,5,3,21,42,6,1,2,17,1
1c904a8e-1791-44a0-9cce-346c038974e9,Tom Hooper,5,ACT Brumbies,2024,62,156,75,84,0,20,4,357,0,0,0,4,0,0,65,7,0,36,57,9,1,7,32,3
1c904a8e-1791-44a0-9cce-346c038974e9,Tom Hooper,7,ACT Brumbies,2024,38,39,22,17,0,0,0,96,0,0,0,1,0,1,9,2,1,11,35,5,1,0,10,0
be3c32c8-8855-460c-b050-6a5ace310ac6,Tom Horton,2,Western Force,2024,112,388,179,207,0,8,1,907,3,5,2,8,3,0,159,34,7,63,211,13,11,7,38,1
749b7561-219d-4197-b64b-46871d2cf76d,Tom Lynagh,10,Reds,2024,124,244,124,120,1,1,2,537,0,2,0,13,0,0,78,12,8,56,286,17,7,1,41,3
0d9dd14e-f54d-478b-b8ff-e8793186342d,Tom Ross,3,NSW Waratahs,2024,18,119,69,53,0,11,1,280,0,0,0,0,0,0,40,6,1,16,7,3,1,4,15,0
5c8d0cd3-f9eb-4ed2-bd2c-ab815bf59958,Tom Sanders,6,Highlanders,2024,16,76,32,44,0,2,3,160,0,2,0,1,0,0,39,4,0,13,50,2,4,2,7,0
5c8d0cd3-f9eb-4ed2-bd2c-ab815bf59958,Tom Sanders,8,Highlanders,2024,30,41,23,19,0,0,0,92,0,0,0,5,1,0,15,1,1,16,47,3,2,1,12,2
776f67e3-6a16-4ec1-92ca-9d59b4b92d8d,Tom Savage,4,Moana Pasifika,2024,49,356,173,184,0,17,1,827,0,0,0,0,1,0,152,11,0,51,31,5,6,7,48,2
d2e85108-fcb2-40c7-9d5a-0c176b282a5a,Tom Wright,15,ACT Brumbies,2024,466,480,233,247,2,6,1,1115,10,12,5,46,0,0,48,10,17,129,1082,39,17,7,63,3
82f50147-fd75-4bba-bc7c-68234f83541a,Triston Reilly,11,NSW Waratahs,2024,102,81,38,44,0,0,0,200,1,6,1,9,1,0,20,5,1,21,171,9,3,5,14,3
82f50147-fd75-4bba-bc7c-68234f83541a,Triston Reilly,13,NSW Waratahs,2024,20,14,9,6,0,0,0,33,0,0,1,1,0,0,2,1,0,1,21,1,0,0,1,0
82f50147-fd75-4bba-bc7c-68234f83541a,Triston Reilly,14,NSW Waratahs,2024,72,202,103,101,1,11,2,463,0,2,2,13,0,0,50,11,2,32,175,11,10,3,16,1
b47a370b-5a3c-4302-ab6f-6422394bf780,Tuaina Taii Tualima,4,Melbourne Rebels,2024,55,111,53,59,0,0,0,263,0,1,0,3,0,0,52,5,2,27,41,7,6,3,23,0
b47a370b-5a3c-4302-ab6f-6422394bf780,Tuaina Taii Tualima,7,Melbourne Rebels,2024,8,8,6,2,0,0,0,23,0,0,0,0,0,0,1,0,0,5,16,1,0,0,4,0
b47a370b-5a3c-4302-ab6f-6422394bf780,Tuaina Taii Tualima,6,Melbourne Rebels,2024,41,86,44,42,0,0,0,195,1,1,0,1,1,0,26,4,3,22,69,13,3,0,14,0
b47a370b-5a3c-4302-ab6f-6422394bf780,Tuaina Taii Tualima,8,Melbourne Rebels,2024,37,111,55,58,0,15,1,273,0,0,1,3,0,0,53,6,1,21,69,8,3,2,17,1
47566284-6877-4e33-8bcd-2f23912fb8ed,Tuidraki Samusamuvodre,15,Fijian Drua,2024,9,12,6,6,0,0,0,30,0,0,0,2,0,0,3,2,0,4,12,0,2,0,3,1
fc356fe1-a32a-4a83-a77c-56d9da4b41fd,Tupou Vaa'i,5,Chiefs,2024,175,316,162,154,0,0,0,716,2,0,2,11,4,0,105,8,8,74,180,27,9,10,60,2
fc356fe1-a32a-4a83-a77c-56d9da4b41fd,Tupou Vaa'i,4,Chiefs,2024,9,39,20,20,0,0,0,80,0,0,0,0,1,0,13,0,0,12,15,3,2,1,11,0
2479c601-768e-4b8a-91a2-8f386c56ca4f,Tyrel Lomax,3,Hurricanes,2024,58,215,108,109,0,0,0,476,1,0,1,1,1,0,71,13,3,34,43,10,3,8,28,1
38b3f5f2-014c-4cb7-b453-1ddaecb23a97,Tyrone Thompson,2,Chiefs,2024,52,52,24,28,0,0,0,104,1,2,1,1,0,0,28,6,3,17,55,12,2,0,12,0
30bfb0cc-0b42-4041-b25f-b3b6531b3ac5,Vaiolini Ekuasi,6,Melbourne Rebels,2024,5,13,6,6,0,0,0,33,0,0,0,1,0,0,7,0,0,3,12,1,0,0,3,0
30bfb0cc-0b42-4041-b25f-b3b6531b3ac5,Vaiolini Ekuasi,8,Melbourne Rebels,2024,56,118,57,60,0,5,1,299,0,1,1,1,0,0,80,9,1,31,88,8,2,3,27,1
30bfb0cc-0b42-4041-b25f-b3b6531b3ac5,Vaiolini Ekuasi,7,Melbourne Rebels,2024,83,165,79,85,0,0,0,370,1,1,1,5,0,0,87,8,2,31,89,19,8,2,24,2
ff85ae01-c0d2-474d-9469-4ed724d3d01b,Veveni Lasaqa,6,Hurricanes,2024,0,10,4,6,0,0,0,19,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
4bc7ea79-a337-4676-b2c5-efdbbe55522c,Viliami Fine,11,Moana Pasifika,2024,74,94,46,49,1,0,0,231,0,6,0,10,0,1,7,7,3,22,257,6,8,1,16,1
4bc7ea79-a337-4676-b2c5-efdbbe55522c,Viliami Fine,14,Moana Pasifika,2024,41,82,39,43,0,0,0,199,0,0,0,5,0,1,12,6,2,15,101,4,3,0,11,0
4c7057e2-4557-4aad-9d25-0fc2f51402bb,Vilive Miramira,6,Fijian Drua,2024,66,152,87,66,0,0,0,369,0,0,0,7,6,0,30,3,2,29,86,15,3,4,27,0
4c7057e2-4557-4aad-9d25-0fc2f51402bb,Vilive Miramira,4,Fijian Drua,2024,13,11,8,3,0,0,0,28,0,0,0,0,1,0,1,0,0,6,19,2,0,0,7,0
4c7057e2-4557-4aad-9d25-0fc2f51402bb,Vilive Miramira,8,Fijian Drua,2024,2,6,4,2,0,0,0,12,0,0,0,0,0,0,3,0,0,3,1,0,0,0,3,0
4c7057e2-4557-4aad-9d25-0fc2f51402bb,Vilive Miramira,7,Fijian Drua,2024,59,79,45,34,0,0,0,200,0,1,0,5,0,0,22,4,2,22,66,12,1,2,18,1
fab59267-4bf8-430a-8c42-c6f22729b350,Vuate Karawalevu,14,NSW Waratahs,2024,16,22,14,8,0,0,0,46,1,2,0,2,0,1,7,2,1,8,39,1,1,1,4,0
9ace48ed-1cb2-42e9-ad74-9f3ec11126fd,Wallace Sititi,8,Chiefs,2024,253,186,98,88,0,10,0,441,2,2,1,17,1,0,83,6,8,86,291,45,5,1,68,0
9ace48ed-1cb2-42e9-ad74-9f3ec11126fd,Wallace Sititi,7,Chiefs,2024,4,21,8,13,0,0,0,39,0,1,0,0,0,1,15,1,0,6,30,1,1,0,5,0
7809c396-3284-48e4-861e-c0a252310ef4,Waqa Nalaga,13,Fijian Drua,2024,0,6,2,4,0,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7809c396-3284-48e4-861e-c0a252310ef4,Waqa Nalaga,11,Fijian Drua,2024,18,30,17,13,0,7,0,79,2,0,2,2,0,0,2,2,0,9,83,5,1,0,5,0
7809c396-3284-48e4-861e-c0a252310ef4,Waqa Nalaga,12,Fijian Drua,2024,8,28,15,13,0,0,0,69,0,0,0,0,0,0,5,2,0,6,13,3,1,0,5,0
1d36f6f4-5737-4dc3-bd78-93092ec85aaf,Will Harris,6,Western Force,2024,41,179,81,99,0,8,4,415,0,1,0,4,0,0,57,10,3,24,56,3,3,3,17,2
1d36f6f4-5737-4dc3-bd78-93092ec85aaf,Will Harris,8,Western Force,2024,80,128,58,69,0,0,0,303,0,0,1,8,0,0,45,7,1,32,100,13,2,5,27,2
5949adbe-b81b-497c-9ef3-0af5e39cb42b,Will Harrison,10,NSW Waratahs,2024,101,109,54,59,1,0,0,270,0,1,1,6,0,0,32,5,4,36,180,12,6,0,26,1
d24236ef-183c-48da-b78c-82dece515f59,Will Stodart,8,Highlanders,2024,23,36,15,22,0,0,0,74,0,0,0,1,0,0,16,0,0,10,35,1,0,0,10,0
d24236ef-183c-48da-b78c-82dece515f59,Will Stodart,5,Highlanders,2024,26,15,13,4,0,0,0,40,0,0,0,1,0,0,2,0,0,7,17,4,0,0,7,0
7fe8aea6-a321-46fb-9096-24af2d1211c0,Will Tucker,4,Highlanders,2024,9,26,12,14,0,6,1,60,0,0,0,0,0,0,12,5,1,6,9,1,0,1,4,1
7fe8aea6-a321-46fb-9096-24af2d1211c0,Will Tucker,5,Highlanders,2024,5,19,8,10,0,0,0,40,0,0,0,1,0,0,7,1,1,4,6,0,0,0,3,0
80a34a10-d9f6-4e0b-9866-6c623af1a70f,Willi Heinz,9,Crusaders,2024,0,76,34,41,0,0,0,159,0,0,0,0,0,0,20,6,1,6,1,0,1,1,1,0
136fc939-90f2-41b8-a64a-bfae77a2f55a,William Havili,10,Moana Pasifika,2024,128,299,146,153,4,4,4,691,1,1,1,17,3,1,45,9,10,66,239,16,21,2,37,2
136fc939-90f2-41b8-a64a-bfae77a2f55a,William Havili,15,Moana Pasifika,2024,39,40,17,23,0,0,0,114,1,2,0,7,0,0,3,1,2,9,54,5,5,1,1,1
c69d2be0-586e-4230-8115-9e51d1f82b77,Xavier Numia,1,Hurricanes,2024,167,293,139,156,0,9,4,648,5,2,0,28,2,0,122,6,6,68,146,30,5,6,50,1
7637ee2f-b0f5-4e3c-8982-af03b7c107b1,Xavier Roe,9,Chiefs,2024,27,161,88,75,1,0,0,352,2,1,5,3,0,1,31,6,2,18,123,1,7,3,1,1
ab870f96-252a-4f7e-a4ad-fc6248228ee3,Zach Gallagher,5,Crusaders,2024,9,43,20,24,0,0,0,80,0,1,0,1,0,0,27,2,0,10,13,2,2,0,9,0
d22cb7c5-b5a7-453c-a105-b4c5fbbdaaa1,Zane Nonggorr,3,Reds,2024,61,222,111,110,0,10,2,521,1,0,0,6,1,0,47,10,2,40,62,14,2,2,32,0
04566a83-8307-4a9e-8376-bfd498006c5d,Zarn Sullivan,15,Blues,2024,67,140,74,65,1,0,0,314,3,2,1,10,0,0,4,6,7,31,207,14,5,1,12,1
165d902d-ec0b-4a20-8c77-0645a96a8735,Zuriel Togiatama,2,Fijian Drua,2024,37,91,52,43,0,1,0,207,0,0,0,3,0,1,27,4,3,20,45,5,3,1,16,1
