fixture_mid,fixture_teams,player_mid,player_name,position_id,team_name,fixture_year,total_carry_metres_post_contact,total_ballinplay_minutes,total_att_minutes,total_def_minutes,total_kick_errors,total_ruck_arrivals_attack_first2,total_ruck_arrivals_defence_first2,total_minutes_played,total_tries,total_linebreaks,total_supported_breaks,total_defenders_beaten,total_jackals_success,total_intercepts,total_tackles_made,total_tackles_missed,total_offloads,total_carries,total_carry_metres,total_carries_dominant,total_turnovers_conceded,total_penalties_conceded,total_rucks_won,total_rucks_lost
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,0e33b2f8-97f1-4931-bfc7-49f8732d965c,Aidan Morgan,10,Hurricanes,2024,8,38,19,19,1,0,0,80,0,0,1,2,0,0,11,3,1,11,79,2,2,1,4,1
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,3f4ec460-2905-4fec-b3b9-1c0c3305d1d3,Salesi Rayasi,11,Hurricanes,2024,21,38,19,19,0,0,0,80,2,2,1,1,0,0,7,2,2,9,92,4,1,0,3,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,2479c601-768e-4b8a-91a2-8f386c56ca4f,Tyrel Lomax,3,Hurricanes,2024,14,23,11,12,0,0,0,51,0,0,0,0,0,0,13,1,1,6,9,3,1,0,5,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,24ceb6c8-7e86-4fe6-971b-4e4deb65ca7f,Alex Mafi,2,Melbourne Rebels,2024,6,15,9,8,0,0,0,33,0,0,0,0,0,0,4,1,1,5,10,1,0,1,3,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,6e80d3db-2dc8-4be0-ae1e-251d060bb3b0,Devan Flanders,8,Hurricanes,2024,21,30,14,15,0,0,0,64,0,0,1,3,0,0,10,2,1,10,63,3,0,2,9,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,30da2470-1937-4d3d-8f70-7cf1529360ab,Ryan Louwrens,9,Melbourne Rebels,2024,10,25,13,12,0,0,0,53,0,0,0,1,0,0,7,1,1,6,10,2,1,0,4,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,60a9d2fe-4935-420e-a4db-28e0e6b3e682,Carter Gordon,10,Melbourne Rebels,2024,18,38,19,19,0,0,0,80,0,0,0,1,0,0,11,2,1,6,69,3,2,0,4,1
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,bed75e8c-913b-42a3-b9f7-671004599797,Mason Gordon,15,Melbourne Rebels,2024,16,18,10,9,1,0,0,40,1,0,1,1,0,0,5,0,1,4,17,3,1,0,2,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,73615c9f-8c6c-4124-81ae-a7b21059abbf,Angelo Smith,4,Melbourne Rebels,2024,18,23,12,11,0,0,0,51,1,0,1,1,0,0,5,3,1,6,10,5,0,0,3,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,de8c4925-3996-457e-b04a-3c97cf427216,Lachie Anderson,14,Melbourne Rebels,2024,14,38,19,19,0,0,0,80,0,1,0,1,0,0,9,1,1,6,51,5,0,0,4,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,9b083b7f-ed34-4ff3-af3b-525b344e61f4,Glen Vaihu,11,Melbourne Rebels,2024,24,38,19,19,0,0,0,80,0,1,1,3,0,0,4,0,2,12,61,3,2,0,5,1
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,d58aa498-bc03-4f8a-b0de-2daa4ad06b9e,Pouri Rakete-Stones,1,Hurricanes,2024,20,23,11,12,0,0,0,51,0,0,0,2,0,0,5,2,0,7,7,3,1,0,5,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,201c05f0-1a94-4feb-b920-d9b54d822158,James Tucker,4,Hurricanes,2024,9,12,6,6,0,0,0,27,0,0,0,0,0,0,2,0,1,4,11,2,0,0,3,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,f0937451-e17b-4f94-bf7c-7148b01d2c03,Harry Godfrey,15,Hurricanes,2024,32,33,17,16,0,0,0,71,1,4,1,2,0,0,2,1,0,10,86,3,1,0,7,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,d8ad2c36-3247-427a-9f3c-3dbe571434cf,Brad Shields,6,Hurricanes,2024,18,38,19,19,0,0,0,80,1,0,0,2,0,0,11,3,1,8,25,4,0,1,6,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,450aa81c-2974-48bd-940f-c3d91085dcf3,Rob Leota,8,Melbourne Rebels,2024,20,33,16,17,0,0,0,71,0,0,0,1,0,0,11,1,0,8,20,7,2,1,7,1
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,605cbd31-6e8a-45cd-9de9-05c2e78b419a,James O'Reilly,2,Hurricanes,2024,3,28,14,14,0,0,0,61,0,2,0,0,0,0,11,1,1,4,9,2,0,0,4,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,728d3171-d497-479b-8890-b1a42e6a1370,Isaac Aedo Kailea,1,Melbourne Rebels,2024,13,25,13,11,0,0,0,50,0,0,0,2,0,0,6,2,0,5,8,3,1,0,4,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,b47a370b-5a3c-4302-ab6f-6422394bf780,Tuaina Taii Tualima,6,Melbourne Rebels,2024,16,38,19,19,0,0,0,80,0,1,0,0,0,0,14,4,2,8,26,5,0,0,5,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,d082272e-bbcc-409d-b397-c5c7df34767b,Lukas Ripley,13,Melbourne Rebels,2024,1,26,13,12,0,0,0,54,1,0,0,1,0,0,8,2,1,4,1,1,1,0,2,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,544670ca-c42b-4b39-9d80-76e72197092f,Ngatungane Punivai,13,Hurricanes,2024,13,27,14,13,1,0,0,56,0,1,0,1,0,0,5,1,1,4,25,2,1,0,2,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,8d95c8a9-644e-4173-9628-db6576dfa8a5,TJ Perenara,9,Hurricanes,2024,9,27,14,13,0,0,0,56,1,2,1,0,0,0,8,2,4,11,32,4,1,0,3,0
19a7df14-6285-4d8c-a6cb-de0dd833931f,2024-03-22 Hurricanes v Melbourne Rebels,8e26a228-b572-4a41-9eaa-dca4944105aa,Dan Sinkinson,14,Hurricanes,2024,39,38,19,19,0,0,0,80,0,0,2,3,0,0,12,3,1,8,51,6,0,0,6,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,5251adc1-6e72-48e4-8758-3f0f8bf4a116,Marley Pearce,1,Western Force,2024,5,23,9,14,0,0,0,55,0,0,0,0,0,0,15,1,0,1,1,1,0,1,1,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,29649bf8-cf31-4e9e-93df-3e6432285d33,Epeli Momo,13,Fijian Drua,2024,0,4,2,2,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,c3663ef8-3509-446d-8a43-6b5a46692164,Santiago Medrano,3,Western Force,2024,0,23,9,14,0,0,0,55,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,be3c32c8-8855-460c-b050-6a5ace310ac6,Tom Horton,2,Western Force,2024,13,31,14,18,0,0,0,73,0,1,1,1,0,0,15,3,0,3,36,0,2,0,0,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,08297c3c-e0f3-43a0-8aee-b4745787355f,Selestino Ravutaumada,14,Fijian Drua,2024,29,35,20,15,0,0,0,80,1,2,0,7,0,0,7,0,3,10,63,3,2,0,4,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,4ba1e4ec-af15-4787-9b67-3ea298fa84c4,Haereiti Hetet,1,Fijian Drua,2024,4,29,16,13,0,0,0,67,0,0,0,0,0,0,7,1,0,5,2,2,0,0,5,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,3cf98c8f-78ed-4144-9aa3-33f17b9b40cd,Meli Derenalagi,8,Fijian Drua,2024,5,18,8,8,0,0,0,40,0,0,0,1,0,0,3,0,0,4,7,0,0,1,3,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,827b4540-392f-497a-bd00-c209193e243a,Mesake Doge,3,Fijian Drua,2024,2,16,8,8,0,0,0,40,0,0,0,0,0,0,2,0,0,3,2,0,0,1,3,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,67ce17d7-bdc3-4d6f-9216-8a29d989d100,Isoa Nasilasila,5,Fijian Drua,2024,4,35,20,15,0,0,0,80,0,0,0,0,0,0,4,3,0,6,2,4,0,0,6,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,b4475da9-07f1-469d-a6ef-451cfd9c7fb2,Iosefo Masi,13,Fijian Drua,2024,47,31,18,14,0,0,0,72,0,0,0,6,0,0,6,0,5,12,57,10,3,0,5,1
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,c91ca0a0-8939-49c4-901e-2c81c7225231,Peni Matawalu,9,Fijian Drua,2024,2,23,14,9,2,0,0,55,0,0,0,1,0,0,4,0,0,4,7,1,2,0,3,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,d88b0b47-8def-4cf9-9c77-8be21dccceb9,Simione Kuruvoli,9,Fijian Drua,2024,1,12,6,6,0,0,0,25,0,0,0,0,0,0,5,1,0,1,1,1,0,0,1,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,34432b83-bb03-4643-a344-648c456cde1e,Nic White,9,Western Force,2024,0,22,9,13,0,0,0,51,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,1502b8e4-9f6a-4017-b1c2-347921b184ba,Harry Hoopert,1,Western Force,2024,3,12,6,6,0,0,0,25,0,0,0,0,1,0,5,1,0,2,8,2,0,0,2,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,9af76643-dbb3-4b9b-8437-87910cf94dbb,George Poolman,14,Western Force,2024,8,35,15,20,0,0,0,80,0,0,2,0,0,0,8,4,0,5,43,3,1,0,5,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,267a1289-96d8-4728-8aee-986bbc0d6853,Feleti Kaitu'u,2,Western Force,2024,0,4,2,2,0,0,0,7,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,d6406efb-48b1-483a-96be-aaa53e4d0c73,Izack Rodda,5,Western Force,2024,5,29,13,16,0,0,0,67,0,0,0,0,0,0,15,1,0,5,1,0,2,0,3,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,36a02c38-660f-4166-abb8-ad6248d9b4e8,Kurtley Beale,15,Western Force,2024,2,31,14,18,0,0,0,73,0,0,0,0,0,0,0,3,0,4,25,0,0,0,1,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,e0b35ae3-83b7-4f62-abe0-75d66d9ba9af,Ben Donaldson,10,Western Force,2024,104,35,15,20,0,0,0,80,1,2,0,7,0,0,4,2,2,10,94,3,1,0,5,1
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,9987920f-3d7a-4825-a066-9690a686ee50,Sam Spink,11,Western Force,2024,4,9,4,5,0,0,0,19,0,0,1,0,0,0,3,0,0,3,17,3,0,0,3,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,4cff0c42-3dbc-41a4-b721-f33397272323,Samuela Tawake,3,Fijian Drua,2024,4,20,12,8,0,0,0,40,0,0,0,0,0,0,6,0,0,5,0,4,0,0,5,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,cdfbe4ea-3d19-48cd-b9f6-e33add8e4368,Jeremy Williams,4,Western Force,2024,28,35,15,20,0,0,0,80,0,1,0,2,0,0,13,3,0,9,49,3,1,2,5,3
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,b0b7cce1-7aeb-4b07-ab72-7b3160f0aa15,Tevita Ikanivere,2,Fijian Drua,2024,11,28,15,11,0,0,0,64,0,0,0,0,0,0,4,2,0,10,15,6,0,0,10,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,f4476c28-5b87-4007-9b0d-619961e9b781,Lopeti Faifua,5,Western Force,2024,0,6,3,4,0,0,0,13,1,0,1,0,0,0,3,0,0,1,8,0,0,1,0,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,d9e58ce7-b1d2-44e2-a6af-5d74e884909d,Mesake Vocevoce,4,Fijian Drua,2024,7,28,15,11,0,0,0,64,0,0,0,0,0,0,6,0,0,6,2,1,1,0,5,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,9a639f35-0843-4d08-ab90-5b6f5a54e6d7,Kitione Salawa,7,Fijian Drua,2024,23,35,20,15,0,0,0,80,0,0,0,4,2,0,9,2,0,8,23,4,2,1,6,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,f5d0f3a7-5b6e-4587-b18c-7ceb9eb27652,Motikiai Murray,8,Fijian Drua,2024,6,17,12,8,0,0,0,40,0,0,0,1,0,0,2,0,1,8,6,4,0,1,6,1
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,ac5b2eb3-36b1-4122-a5d7-f1249fea1040,Emosi Tuqiri,1,Fijian Drua,2024,3,6,4,3,0,0,0,13,0,0,0,0,0,0,2,0,0,2,3,2,0,0,2,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,6635112c-b852-413e-b4d7-6147a22234cb,Henry O'Donnell,14,Western Force,2024,0,4,2,2,0,0,0,7,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,692e6a9a-ff28-410b-97ac-ff0d88894ade,Tiaan Tauakipulu,3,Western Force,2024,9,12,6,6,0,0,0,25,0,0,0,0,0,0,4,0,0,4,11,3,0,0,4,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,cd188625-3331-4017-af07-ebf115578bfa,Ilaisa Droasese,15,Fijian Drua,2024,37,35,20,15,0,0,0,80,0,0,0,7,0,0,4,2,1,15,121,4,1,1,12,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,26968e39-3693-4747-8ec9-5c1a1be803dc,Taniela Rakuro,11,Fijian Drua,2024,19,35,20,15,0,0,0,80,0,1,0,4,0,0,3,0,1,7,51,4,3,0,5,1
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,165d902d-ec0b-4a20-8c77-0645a96a8735,Zuriel Togiatama,2,Fijian Drua,2024,0,7,5,4,0,0,0,16,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,7f20713d-8334-4559-81ff-b9d3b9f16c39,Hamish Stewart,12,Western Force,2024,8,35,15,20,0,0,0,80,0,0,0,1,0,0,19,2,0,6,26,2,0,0,6,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,4c7057e2-4557-4aad-9d25-0fc2f51402bb,Vilive Miramira,6,Fijian Drua,2024,4,35,20,15,0,0,0,80,0,0,0,0,2,0,4,0,0,4,0,1,2,0,4,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,44ac385f-c66a-49c7-8c44-79047a70e54b,Isaiah Armstrong-Ravula,10,Fijian Drua,2024,8,35,20,15,1,0,0,80,0,0,0,1,0,0,2,2,0,3,10,2,3,0,3,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,a58e5073-0926-4372-953c-cd779c3708b9,Michael Naitokani,12,Fijian Drua,2024,1,13,7,7,0,0,0,30,0,0,0,0,0,0,3,2,0,3,7,0,0,0,3,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,c96f2ed3-1839-4c75-8027-4f97f1ac0ca0,Carlo Tizzano,7,Western Force,2024,17,35,15,20,0,0,0,80,1,0,0,1,1,0,20,0,1,8,13,3,2,3,6,1
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,e594ffac-a6ff-42cc-a112-c8507d882c81,Ratu Rotuisolia,4,Fijian Drua,2024,3,7,5,4,0,0,0,16,0,0,0,0,0,0,1,1,0,3,3,2,1,0,2,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,4b979a83-9803-4d40-8e5e-8d70af0f20cd,Kemu Valetini,12,Fijian Drua,2024,33,22,13,9,0,0,0,50,0,1,0,2,0,0,6,1,0,6,34,3,3,0,4,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,4f8c10f0-9e10-4684-b741-46ec7097a23a,Henry Robertson,9,Western Force,2024,1,13,7,6,0,0,0,27,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,0c2eb186-f8eb-4560-baf8-dddf75965a88,Michael Wells,6,Western Force,2024,5,12,6,6,0,0,0,25,1,0,0,0,0,0,6,0,0,4,7,3,0,0,3,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,c5fd8ea6-341c-427e-96af-69e4ad9bec7a,Chase Tiatia,11,Western Force,2024,2,22,9,14,0,0,0,53,1,0,1,0,0,0,6,1,0,3,15,2,2,0,2,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,1d36f6f4-5737-4dc3-bd78-93092ec85aaf,Will Harris,6,Western Force,2024,1,23,9,14,0,0,0,55,0,0,0,0,0,0,9,2,1,1,4,0,0,1,0,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,c5cfab83-2380-4efb-83e2-cb505fef7e9b,Reed Prinsep,8,Western Force,2024,55,35,15,20,0,0,0,80,0,1,0,6,0,0,18,3,0,10,64,4,1,0,10,0
1a42dd26-f842-449f-bc39-4c3ac0f5676e,2024-05-11 Western Force v Fijian Drua,d8755410-2718-48be-90d7-d35b7d92f9bc,Bayley Kuenzle,13,Western Force,2024,23,35,15,20,0,0,0,80,1,5,2,1,0,3,9,3,3,11,104,7,1,0,6,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,9987920f-3d7a-4825-a066-9690a686ee50,Sam Spink,13,Western Force,2024,12,11,6,4,0,0,0,25,0,1,0,2,0,0,6,3,0,2,13,1,0,0,1,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,ae6946a9-9513-47e6-8cc0-f9b10f7ed108,Tane Edmed,10,NSW Waratahs,2024,2,12,5,7,0,0,0,31,0,0,0,1,0,0,3,0,0,2,0,0,1,1,1,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,cdfbe4ea-3d19-48cd-b9f6-e33add8e4368,Jeremy Williams,4,Western Force,2024,7,33,16,17,0,0,0,80,0,1,0,1,0,0,17,1,0,8,19,2,0,0,6,1
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,b3e81da9-e1ff-4be2-9ba7-0e1041eab2dc,Jed Holloway,8,NSW Waratahs,2024,7,33,17,16,0,0,0,80,0,0,0,0,0,0,5,1,0,4,5,0,0,0,4,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,01cdb1a5-a671-4833-a290-3f02b97d9409,Lalakai Foketi,12,NSW Waratahs,2024,11,20,12,9,0,0,0,49,0,0,0,1,1,0,3,1,1,6,18,1,0,0,3,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,01165233-9d66-471b-bff3-f1a26938beab,Jack Grant,9,NSW Waratahs,2024,0,7,3,4,0,0,0,15,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,fcd42410-eea4-433e-928b-fd3a7b5dbba7,Langi Gleeson,8,NSW Waratahs,2024,27,18,9,9,0,0,0,43,0,1,0,1,0,0,9,2,1,7,30,3,0,0,6,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,5949adbe-b81b-497c-9ef3-0af5e39cb42b,Will Harrison,10,NSW Waratahs,2024,12,20,12,9,0,0,0,49,0,0,0,1,0,0,3,1,0,10,49,0,1,0,8,1
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,1502b8e4-9f6a-4017-b1c2-347921b184ba,Harry Hoopert,1,Western Force,2024,4,19,8,11,0,0,0,45,0,0,0,0,0,0,13,1,0,4,1,0,0,0,4,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,5251adc1-6e72-48e4-8758-3f0f8bf4a116,Marley Pearce,1,Western Force,2024,2,14,8,6,0,0,0,35,0,0,0,0,1,0,1,1,0,2,3,0,0,1,2,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,34432b83-bb03-4643-a344-648c456cde1e,Nic White,9,Western Force,2024,2,27,13,14,0,0,0,69,0,0,0,0,0,0,3,4,2,5,3,0,0,1,2,1
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,d6406efb-48b1-483a-96be-aaa53e4d0c73,Izack Rodda,5,Western Force,2024,1,29,14,16,0,0,0,73,0,0,0,0,0,0,12,0,0,2,2,0,0,1,2,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,c5cfab83-2380-4efb-83e2-cb505fef7e9b,Reed Prinsep,8,Western Force,2024,16,33,16,17,0,0,0,80,1,1,0,1,0,0,16,0,0,9,26,2,0,0,8,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,29e3c2bc-de03-4572-bcf1-ca0d06cf0ffd,Lachlan Swinton,6,NSW Waratahs,2024,12,33,17,16,0,0,0,80,0,0,1,1,0,0,15,1,1,9,18,2,1,1,6,1
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,99ddddd7-8dbc-46b7-bbb4-c5eaae3380d3,Enrique Pieretto,3,NSW Waratahs,2024,4,30,16,14,0,0,0,75,0,0,0,0,0,0,6,2,1,7,1,0,0,3,5,1
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,4daf3dcf-e380-4984-acb1-ef81d9a7124b,Joey Walton,13,NSW Waratahs,2024,5,33,17,16,0,0,0,80,0,0,0,0,0,0,5,1,0,8,3,0,1,1,8,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,bea93ec8-6cee-4a59-ba98-cbada164b2bc,Dylan Pietsch,11,NSW Waratahs,2024,9,33,17,16,0,0,0,80,0,0,0,0,0,0,5,0,1,6,34,2,2,0,4,1
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,82f50147-fd75-4bba-bc7c-68234f83541a,Triston Reilly,14,NSW Waratahs,2024,19,33,17,16,1,0,0,80,0,0,0,5,0,0,6,2,0,7,29,3,2,0,5,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,f4476c28-5b87-4007-9b0d-619961e9b781,Lopeti Faifua,4,Western Force,2024,1,4,2,1,0,0,0,7,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,95a5a734-74a8-4dcc-8095-b3bab4e87503,Jay Fonokalafi,2,NSW Waratahs,2024,12,26,14,11,0,0,0,65,0,0,0,3,0,0,10,0,1,6,18,3,0,0,5,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,cbeebf9e-46fa-41b1-982a-5bdc6455cedb,Izaia Perese,12,NSW Waratahs,2024,22,12,5,7,1,0,0,31,0,1,0,2,0,0,1,0,0,5,37,2,1,0,5,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,aa67ebe9-bb60-45ab-add5-9d953787d1b6,Lewis Ponini,1,NSW Waratahs,2024,2,21,12,9,0,0,0,50,0,0,0,0,0,0,6,1,0,3,0,0,0,3,3,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,c3663ef8-3509-446d-8a43-6b5a46692164,Santiago Medrano,3,Western Force,2024,5,22,9,13,0,0,0,55,0,0,0,1,0,0,8,1,0,3,10,1,1,0,3,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,d8755410-2718-48be-90d7-d35b7d92f9bc,Bayley Kuenzle,13,Western Force,2024,21,33,16,17,1,0,0,80,1,1,1,2,0,0,10,1,0,7,37,4,2,0,5,0
1ba909e1-fd09-4427-bc24-09e5328e6b17,2024-05-18 Western Force v NSW Waratahs,aeaab029-43a2-4e43-97ba-6dc9e3bd9e4c,Hugh Sinclair,5,NSW Waratahs,2024,0,11,4,6,0,0,0,27,0,0,0,0,0,0,7,0,0,1,5,0,0,0,1,0
